"","make","country","year","model","vclass","displ","tran","trans_dscr","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv"
"2812","buick","united states",2012,"Regal","Midsize Cars",2,"Manual 6-spd",NA,"4","Front-Wheel Drive","Gasoline or E85",TRUE,FALSE,FALSE,20,32,24,98,13
"2813","buick","united states",2012,"LaCrosse","Midsize Cars",3.6,"Automatic (S6)",NA,"6","Front-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,17,27,21,100,16
"2814","buick","united states",2012,"LaCrosse AWD","Midsize Cars",3.6,"Automatic (S6)",NA,"6","All-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,16,26,20,100,16
"2815","buick","united states",2012,"Regal Hybrid","Midsize Cars",2.4,"Auto(AV-S6)",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,25,36,29,98,13
"2816","buick","united states",2012,"LaCrosse Hybrid","Midsize Cars",2.4,"Auto(AV-S6)",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,25,36,29,100,16
"2817","buick","united states",2012,"Enclave FWD","Sport Utility Vehicles",3.6,"Automatic 6-spd",NA,"6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,19,NA,NA
"2818","buick","united states",2012,"Enclave AWD","Sport Utility Vehicles",3.6,"Automatic 6-spd",NA,"6","All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,18,NA,NA
"2819","buick","united states",2012,"Regal","Midsize Cars",2,"Manual 6-spd",NA,"4","Front-Wheel Drive","Regular",TRUE,FALSE,FALSE,19,27,22,98,13
"2820","buick","united states",2012,"Regal","Midsize Cars",2.4,"Automatic (S6)",NA,"4","Front-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,19,31,23,98,13
"2821","buick","united states",2012,"Regal","Midsize Cars",2.4,"Automatic (S6)",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,19,31,23,98,13
"2822","buick","united states",2012,"Regal","Midsize Cars",2,"Automatic (S6)",NA,"4","Front-Wheel Drive","Gasoline or E85",TRUE,FALSE,FALSE,18,29,22,98,13
"2939","cadillac","united states",2000,"Catera","Midsize Cars",3,"Automatic 4-spd","CLKUP","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,99,14
"2940","cadillac","united states",2000,"Eldorado","Midsize Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,19,100,15
"2941","cadillac","united states",2000,"Seville","Midsize Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,19,104,15
"2942","cadillac","united states",2000,"DeVille","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,19,115,19
"2943","cadillac","united states",2000,"Escalade 4WD","Sport Utility Vehicles",5.7,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,11,15,13,NA,NA
"2944","cadillac","united states",2001,"Catera","Midsize Cars",3,"Automatic 4-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,18,99,14
"2945","cadillac","united states",2001,"Eldorado","Midsize Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,18,100,15
"2946","cadillac","united states",2001,"Seville","Midsize Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,18,104,15
"2947","cadillac","united states",2001,"DeVille","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,18,115,19
"2948","cadillac","united states",2002,"Eldorado","Midsize Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,100,15
"2949","cadillac","united states",2002,"Seville","Midsize Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,104,15
"2950","cadillac","united states",2002,"DeVille","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,115,19
"2951","cadillac","united states",2002,"Limousine","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,20,15,NA,NA
"2952","cadillac","united states",2002,"Escalade 2WD","Sport Utility Vehicles",5.3,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,17,14,NA,NA
"2953","cadillac","united states",2002,"Escalade AWD","Sport Utility Vehicles",6,"Automatic 4-spd",NA,"8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,10,14,12,NA,NA
"2954","cadillac","united states",2002,"Escalade Ext AWD","Sport Utility Vehicles",6,"Automatic 4-spd",NA,"8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,10,14,12,NA,NA
"2955","cadillac","united states",2003,"CTS","Midsize Cars",3.2,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,100,13
"2956","cadillac","united states",2003,"CTS","Midsize Cars",3.2,"Manual 5-spd",NA,"6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,100,13
"2957","cadillac","united states",2003,"Seville","Midsize Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,104,15
"2958","cadillac","united states",2003,"DeVille","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,115,19
"2959","cadillac","united states",2003,"Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,18,14,NA,NA
"2960","cadillac","united states",2003,"Limousine","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,20,15,NA,NA
"2961","cadillac","united states",2003,"Escalade 2WD","Sport Utility Vehicles",5.3,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,16,14,NA,NA
"2962","cadillac","united states",2003,"Escalade AWD","Sport Utility Vehicles",6,"Automatic 4-spd",NA,"8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,11,15,13,NA,NA
"2963","cadillac","united states",2003,"Escalade ESV AWD","Sport Utility Vehicles",6,"Automatic 4-spd",NA,"8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,11,15,13,NA,NA
"2964","cadillac","united states",2003,"Escalade Ext AWD","Sport Utility Vehicles",6,"Automatic 4-spd",NA,"8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,11,15,13,NA,NA
"2965","cadillac","united states",2004,"XLR","Two Seaters",4.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,NA,NA
"2966","cadillac","united states",2004,"CTS","Midsize Cars",3.2,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,99,13
"2967","cadillac","united states",2004,"CTS","Midsize Cars",3.2,"Manual 5-spd",NA,"6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,99,13
"2968","cadillac","united states",2004,"CTS","Midsize Cars",3.6,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,99,13
"2969","cadillac","united states",2004,"CTS-V","Midsize Cars",5.7,"Manual 6-spd",NA,"8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,23,17,99,13
"2970","cadillac","united states",2004,"Seville","Midsize Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,104,15
"2971","cadillac","united states",2004,"Seville","Midsize Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,104,15
"2972","cadillac","united states",2004,"Armored Deville","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA
"2973","cadillac","united states",2004,"DeVille","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,115,19
"2974","cadillac","united states",2004,"DeVille","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,115,19
"2975","cadillac","united states",2004,"Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA
"2976","cadillac","united states",2004,"Limousine","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,20,16,NA,NA
"2977","cadillac","united states",2004,"Escalade 2WD","Sport Utility Vehicles",5.3,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,17,14,NA,NA
"2978","cadillac","united states",2004,"SRX 2WD","Sport Utility Vehicles",3.6,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,NA,NA
"2979","cadillac","united states",2004,"SRX 2WD","Sport Utility Vehicles",4.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,NA,NA
"2980","cadillac","united states",2004,"Escalade AWD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,13,NA,NA
"2981","cadillac","united states",2004,"Escalade ESV AWD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,13,NA,NA
"2982","cadillac","united states",2004,"Escalade Ext AWD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,13,NA,NA
"2983","cadillac","united states",2004,"SRX AWD","Sport Utility Vehicles",3.6,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,NA,NA
"2984","cadillac","united states",2004,"SRX AWD","Sport Utility Vehicles",4.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,19,15,NA,NA
"2985","cadillac","united states",2005,"XLR","Two Seaters",4.6,"Automatic (S5)","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,NA,NA
"2986","cadillac","united states",2005,"CTS","Midsize Cars",2.8,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,99,13
"2987","cadillac","united states",2005,"CTS","Midsize Cars",3.6,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,99,13
"2988","cadillac","united states",2005,"CTS","Midsize Cars",3.6,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,24,18,99,13
"2989","cadillac","united states",2005,"CTS-V","Midsize Cars",5.7,"Manual 6-spd",NA,"8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,99,13
"2990","cadillac","united states",2005,"STS 2WD","Midsize Cars",3.6,"Automatic (S5)","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,23,18,104,13
"2991","cadillac","united states",2005,"STS 2WD","Midsize Cars",4.6,"Automatic (S5)","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,104,13
"2992","cadillac","united states",2005,"STS AWD","Midsize Cars",4.6,"Automatic (S5)","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,104,13
"2993","cadillac","united states",2005,"Armored Deville","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA
"2994","cadillac","united states",2005,"DeVille","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,22,18,108,19
"2995","cadillac","united states",2005,"DeVille","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,108,19
"2996","cadillac","united states",2005,"Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA
"2997","cadillac","united states",2005,"Limousine","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,20,16,NA,NA
"2998","cadillac","united states",2005,"Escalade 2WD","Sport Utility Vehicles",5.3,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,15,NA,NA
"2999","cadillac","united states",2005,"Escalade 2WD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,17,14,NA,NA
"3000","cadillac","united states",2005,"SRX 2WD","Sport Utility Vehicles",3.6,"Automatic (S5)","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,22,17,NA,NA
"3001","cadillac","united states",2005,"SRX 2WD","Sport Utility Vehicles",4.6,"Automatic (S5)","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,NA,NA
"3002","cadillac","united states",2005,"Escalade AWD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,16,13,NA,NA
"3003","cadillac","united states",2005,"Escalade ESV AWD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,16,13,NA,NA
"3004","cadillac","united states",2005,"Escalade Ext AWD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,16,13,NA,NA
"3005","cadillac","united states",2005,"SRX AWD","Sport Utility Vehicles",3.6,"Automatic (S5)","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,21,17,NA,NA
"3006","cadillac","united states",2005,"SRX AWD","Sport Utility Vehicles",4.6,"Automatic (S5)","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,15,NA,NA
"3007","cadillac","united states",2005,"CTS","Midsize Cars",2.8,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,99,13
"3008","cadillac","united states",2006,"XLR","Two Seaters",4.6,"Automatic (S5)","2MODE CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,NA,NA
"3009","cadillac","united states",2006,"CTS","Midsize Cars",2.8,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,25,19,99,13
"3010","cadillac","united states",2006,"CTS","Midsize Cars",2.8,"Automatic (S5)","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,99,13
"3011","cadillac","united states",2006,"CTS","Midsize Cars",3.6,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,24,18,99,13
"3012","cadillac","united states",2006,"CTS","Midsize Cars",3.6,"Automatic (S5)","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,99,13
"3013","cadillac","united states",2006,"CTS-V","Midsize Cars",6,"Manual 6-spd",NA,"8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,23,17,99,13
"3014","cadillac","united states",2006,"STS","Midsize Cars",3.6,"Automatic (S5)","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,103,13
"3015","cadillac","united states",2006,"STS","Midsize Cars",4.6,"Automatic (S5)","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,24,18,103,13
"3016","cadillac","united states",2006,"STS AWD","Midsize Cars",3.6,"Automatic (S5)","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,23,18,NA,NA
"3017","cadillac","united states",2006,"STS AWD","Midsize Cars",4.6,"Automatic (S5)","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,NA,NA
"3018","cadillac","united states",2006,"Armored DTS","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,12,18,14,NA,NA
"3019","cadillac","united states",2006,"DTS","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,23,18,106,19
"3020","cadillac","united states",2006,"DTS","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,22,18,106,19
"3021","cadillac","united states",2006,"Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,12,18,14,NA,NA
"3022","cadillac","united states",2006,"Limousine","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,12,18,14,NA,NA
"3023","cadillac","united states",2006,"Escalade 2WD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,17,14,NA,NA
"3024","cadillac","united states",2006,"SRX 2WD","Sport Utility Vehicles",3.6,"Automatic (S5)","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,21,17,NA,NA
"3025","cadillac","united states",2006,"SRX 2WD","Sport Utility Vehicles",4.6,"Automatic (S5)","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,20,16,NA,NA
"3026","cadillac","united states",2006,"Escalade AWD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,16,13,NA,NA
"3027","cadillac","united states",2006,"Escalade ESV AWD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,16,13,NA,NA
"3028","cadillac","united states",2006,"Escalade Ext AWD","Sport Utility Vehicles",6,"Automatic 4-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,16,13,NA,NA
"3029","cadillac","united states",2006,"SRX AWD","Sport Utility Vehicles",3.6,"Automatic (S5)","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,20,16,NA,NA
"3030","cadillac","united states",2006,"SRX AWD","Sport Utility Vehicles",4.6,"Automatic (S5)","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,15,NA,NA
"3031","cadillac","united states",2006,"STS-V","Midsize Cars",4.4,"Automatic (S6)","3MODE CLKUP","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,19,14,103,13
"3032","cadillac","united states",2006,"XLR-V","Two Seaters",4.4,"Automatic (S6)","2MODE CLKUP","8","Rear-Wheel Drive","Regular",FALSE,TRUE,TRUE,13,20,16,NA,NA
"3033","cadillac","united states",2007,"Escalade AWD","Sport Utility Vehicles",6.2,"Automatic 6-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,18,14,NA,NA
"3034","cadillac","united states",2007,"XLR-V","Two Seaters",4.4,"Automatic (S6)","3MODE CLKUP","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,20,16,NA,NA
"3035","cadillac","united states",2007,"XLR","Two Seaters",4.6,"Automatic (S6)","3MODE CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,24,18,NA,NA
"3036","cadillac","united states",2007,"CTS","Midsize Cars",2.8,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,25,19,99,13
"3037","cadillac","united states",2007,"CTS","Midsize Cars",2.8,"Automatic (S5)","3MODE CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,99,13
"3038","cadillac","united states",2007,"CTS","Midsize Cars",3.6,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,24,18,99,13
"3039","cadillac","united states",2007,"CTS","Midsize Cars",3.6,"Automatic (S5)","3MODE CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,99,13
"3040","cadillac","united states",2007,"CTS-V","Midsize Cars",6,"Manual 6-spd",NA,"8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,16,99,13
"3041","cadillac","united states",2007,"STS","Midsize Cars",3.6,"Automatic (S5)","3MODE CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,102,14
"3042","cadillac","united states",2007,"STS-V","Midsize Cars",4.4,"Automatic (S6)","3MODE CLKUP","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,19,15,102,14
"3043","cadillac","united states",2007,"STS","Midsize Cars",4.6,"Automatic (S6)","3MODE CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,24,18,102,14
"3044","cadillac","united states",2007,"STS AWD","Midsize Cars",3.6,"Automatic (S5)","3MODE CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,23,18,NA,NA
"3045","cadillac","united states",2007,"DTS","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,23,18,113,19
"3046","cadillac","united states",2007,"DTS","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,22,18,113,19
"3047","cadillac","united states",2007,"Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA
"3048","cadillac","united states",2007,"Limousine","Large Cars",4.6,"Automatic 4-spd","CLKUP","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,19,15,NA,NA
"3049","cadillac","united states",2007,"STS","Midsize Cars",4.6,"Automatic (S6)","3MODE CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,NA,NA
"3050","cadillac","united states",2007,"Escalade 2WD","Sport Utility Vehicles",6.2,"Automatic 6-spd","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,14,NA,NA
"3051","cadillac","united states",2007,"SRX 2WD","Sport Utility Vehicles",3.6,"Automatic (S5)","3MODE CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,22,17,NA,NA
"3052","cadillac","united states",2007,"SRX 2WD","Sport Utility Vehicles",4.6,"Automatic (S6)","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,20,16,NA,NA
"3053","cadillac","united states",2007,"SRX AWD","Sport Utility Vehicles",3.6,"Automatic (S5)","3MODE CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,21,17,NA,NA
"3054","cadillac","united states",2007,"SRX AWD","Sport Utility Vehicles",4.6,"Automatic (S6)","CLKUP","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,20,16,NA,NA
"3055","cadillac","united states",2008,"XLR-V","Two Seaters",4.4,"Automatic (S6)","2MODE CLKUP","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,16,NA,NA
"3056","cadillac","united states",2008,"XLR","Two Seaters",4.6,"Automatic (S6)","CLKUP","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,24,18,NA,NA
